,state_names,district_names,total_treatment_mbd_alb,total_target_alb,total_target_mbd,lf_alb_total_procured,sth_mbd_total_procured,schisto_pzq_total_treatment,schisto_pzq_total_procured,lf_ivm_total_treatment,lf_ivm_total_procured,oncho_ivm_total_treatment,oncho_ivm_total_procured,state,population,lf_yld,oncho_yld,schisto_yld,WHO_region,Country,ISO2,Country_ID,ADMIN1_NAME,ADMIN1_ID,IU_Name,District_ID,IU_ID,Endemicity,MDA_start_APOC,LF_MDA_duration,start_year,end_year,Period,PopReq,PopTreat,Cov,MDA,EffMDA,MDA_n,EffMDA_n,MDA_left,Mapping_gap,Composite_IU_ID,alb_ratio,mbd_ratio,pzq_ratio,oncho_ivm_ratio,lf_ivm_ratio
299,Kano,Kibiya,36779,36779,0,147116,0,44870.5,64363.75,147116,411924.8,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Kibiya,1977,36728,Endemic,2011.0,6.0,2017,2017,Annual,143528,153591,107.0111755,1,1,1,1,0,0,ANGA0379436728,4.0,0.0,1.434433536510625,0.0,2.8
300,Kano,Kiru,71220,0,71220,284881,0,86888.6,124635.0,284881,797666.7999999999,40720.09906031249,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Kiru,1978,36729,Endemic,2010.0,7.0,2017,2017,Annual,277932,269428,96.94025877,1,1,1,1,1,0,ANGA0379436729,0.0,0.0,1.4344229277488645,0.0,2.8
301,Kano,Kunchi,29861,0,29861,119446,0,36431.0,52257.5,119446,334448.8,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Kunchi,1980,36731,Endemic,2014.0,3.0,2017,2017,Annual,116532,106075,91.02649916,1,1,1,1,2,0,ANGA0379436731,0.0,0.0,1.434423979577832,0.0,2.8
302,Kano,Kura,38894,0,38894,155578,0,47451.2,68065.0,155578,435618.39999999997,86502.72556218746,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Kura,1981,36732,Endemic,2014.0,3.0,2017,2017,Annual,151783,150149,98.92346309999999,1,1,1,1,1,0,ANGA0379436732,0.0,0.0,1.4344210473075498,0.0,2.8
303,Kano,Madobi,36749,0,36749,146994,0,44833.2,64310.0,146994,411583.2,40527.59409218748,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Madobi,1982,36733,Endemic,2014.0,3.0,2017,2017,Annual,143409,148349,103.4446932,1,1,1,1,1,0,ANGA0379436733,0.0,0.0,1.4344280577786106,0.0,2.8000000000000003
304,Kano,Makoda,59820,59820,0,239282,0,27637.170000000002,0.0,239282,669989.5999999999,13822.386541562495,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Makoda,1983,36734,Endemic,2014.0,3.0,2017,2017,Annual,233446,213505,91.45798172,1,1,1,1,2,0,ANGA0379436734,4.000033433634236,0.0,0.0,0.0,2.7999999999999994
305,Kano,Minjibir,57506,57506,0,230023,0,70157.0,100635.0,230023,644064.3999999999,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Minjibir,1984,36735,Endemic,2014.0,3.0,2017,2017,Annual,224412,165464,73.73224248,1,1,1,1,2,0,ANGA0379436735,3.9999826105102074,0.0,1.4344256453383126,0.0,2.7999999999999994
306,Kano,Rano,39120,39120,0,156480,0,47726.4,68460.0,156480,438144.0,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Rano,1986,36737,Endemic,2011.0,6.0,2017,2017,Annual,152663,114686,75.12363834,1,1,1,1,2,0,ANGA0379436737,4.0,0.0,1.4344262295081966,0.0,2.8
307,Kano,Rogo,61258,0,61258,245031,0,74734.5,107201.25,245031,686086.8,43754.259934062495,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Rogo,1988,36739,Endemic,2011.0,6.0,2017,2017,Annual,239054,236885,99.09267362,1,1,1,1,1,0,ANGA0379436739,0.0,0.0,1.4344278746763544,0.0,2.8000000000000003
308,Kano,Shanono,37820,0,37820,151280,0,46140.4,66185.0,151280,423584.0,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Shanono,1989,36740,Endemic,2014.0,3.0,2017,2017,Annual,147591,136825,92.70551727,1,1,1,1,1,0,ANGA0379436740,0.0,0.0,1.4344262295081966,0.0,2.8
309,Kano,Sumaila,68229,0,68229,272917,0,83239.70000000001,119401.25,272917,764167.5999999999,47833.06932749999,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Sumaila,1990,36741,Endemic,2010.0,7.0,2017,2017,Annual,266260,259192,97.34545181,1,1,1,1,1,0,ANGA0379436741,0.0,0.0,1.434426721864687,0.0,2.7999999999999994
310,Kano,Takai,54533,54533,0,218134,0,66530.9,95433.75,218134,610775.2,45646.63675374999,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Takai,1991,36742,Endemic,2010.0,7.0,2017,2017,Annual,212812,214725,100.8989155,1,1,1,1,1,0,ANGA0379436742,4.000036675040801,0.0,1.4344274615253967,0.0,2.8
311,Kano,Tarauni,59543,59543,0,238171,0,27508.800000000003,0.0,238171,666878.7999999999,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Tarauni,1992,36743,Endemic,2015.0,2.0,2017,2017,Annual,232363,235000,101.13486230000001,1,1,1,1,2,0,ANGA0379436743,3.9999832054145745,0.0,0.0,0.0,2.8
312,Kano,Tofa,26288,0,26288,105154,0,32072.0,46005.0,105154,294431.19999999995,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Tofa,1993,36744,Endemic,2015.0,2.0,2017,2017,Annual,102588,101061,98.51152182,1,1,1,1,2,0,ANGA0379436744,0.0,0.0,1.4344287852332251,0.0,2.7999999999999994
313,Kano,Tsanyawa,42412,0,42412,169649,0,19594.41,0.0,169649,475017.19999999995,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Tsanyawa,1994,36745,Endemic,2010.0,3.0,2017,2017,Annual,165512,122347,73.92031998,1,1,1,1,1,0,ANGA0379436745,0.0,0.0,0.0,0.0,2.8
314,Kano,Ungogo,99430,99430,0,397718,0,45936.33,0.0,397718,1113610.4,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Ungogo,1996,36747,Endemic,2015.0,2.0,2017,2017,Annual,388017,129351,33.33642598,1,0,1,0,3,0,ANGA0379436747,3.999979885346475,0.0,0.0,0.0,2.8
315,Kano,Warawa,34641,0,34641,138563,0,42261.7,60621.25,138563,387976.39999999997,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Warawa,1997,36748,Endemic,2015.0,2.0,2017,2017,Annual,135184,142507,105.41706119999999,1,1,1,1,2,0,ANGA0379436748,0.0,0.0,1.4344252597505545,0.0,2.8
316,Kano,Wudil,49812,49812,0,199246,0,60770.0,87170.0,199246,557888.7999999999,0.0,0.0,Kano,13076892.0,51734.259162649134,120872.70681971357,135467.08175501792,AFRO,Nigeria,NG,34,Kano,473,Wudil,1998,36749,Endemic,2011.0,6.0,2017,2017,Annual,194388,168296,86.57736074,1,1,1,1,0,0,ANGA0379436749,3.999959849032362,0.0,1.4344248806977127,0.0,2.8
317,Katsina,Bakori,40177,40177,0,0,0,49016.2,70310.0,0,0.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Bakori,1999,36750,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536750,0.0,0.0,1.4344237211370936,0.0,0.0
318,Katsina,Batsari,56210,56210,0,224842,0,25969.350000000002,0.0,224842,629557.6,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Batsari,2001,36752,Endemic,2015.0,2.0,2017,2017,Annual,219357,215541,98.26037008,1,1,1,1,3,0,ANGA0379536752,4.0000355808574986,0.0,0.0,0.0,2.8
319,Katsina,Baure,53103,53103,0,212412,0,0.0,0.0,212412,594753.6,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Baure,2002,36753,Endemic,2015.0,2.0,2017,2017,Annual,207231,211576,102.096694,1,1,1,1,2,0,ANGA0379536753,4.0,0.0,0.0,0.0,2.8
320,Katsina,Bindawa,40980,40980,0,163922,0,49996.3,71716.25,163922,458981.6,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Bindawa,2003,36754,Endemic,2015.0,2.0,2017,2017,Annual,159923,147214,92.05305053,1,1,1,1,4,0,ANGA0379536754,4.000048804294778,0.0,1.434431147904945,0.0,2.8
321,Katsina,Charanchi,37015,37015,0,148060,0,17100.93,0.0,148060,414568.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Charanchi,2004,36755,Endemic,2015.0,2.0,2017,2017,Annual,144448,142665,98.76564577,1,1,1,1,3,0,ANGA0379536755,4.0,0.0,0.0,0.0,2.8
322,Katsina,Dan Musa,30580,30580,0,122321,0,37307.8,53515.0,122321,342498.8,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Dan Musa,2005,36756,Endemic,2015.0,2.0,2017,2017,Annual,119337,127604,106.9274408,1,1,1,1,3,0,ANGA0379536756,4.000032701111838,0.0,1.4344185398227716,0.0,2.8
323,Katsina,Dandume,39201,39201,0,156802,0,47824.7,68601.25,156802,439045.6,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Dandume,2006,36757,Endemic,2015.0,2.0,2017,2017,Annual,152977,124799,81.58023755,1,1,1,1,3,0,ANGA0379536757,3.9999489808933446,0.0,1.4344313712370387,0.0,2.8
324,Katsina,Danja,33811,-47336,81147,0,47336,15620.880000000001,0.0,0,0.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Danja,2007,36758,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536758,-0.0,0.583336414161953,0.0,0.0,0.0
325,Katsina,Daura,59100,59100,0,236400,0,0.0,0.0,236400,661920.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Daura,2008,36759,Endemic,2015.0,2.0,2017,2017,Annual,230634,208195,90.27073198,1,1,1,1,4,0,ANGA0379536759,4.0,0.0,0.0,0.0,2.8
326,Katsina,Dutsi,32284,32284,0,129134,0,0.0,0.0,129134,361575.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Dutsi,2009,36760,Endemic,2015.0,2.0,2017,2017,Annual,125985,138145,109.65194270000002,1,1,1,1,3,0,ANGA0379536760,3.9999380498079544,0.0,0.0,0.0,2.8
327,Katsina,Dutsin-Ma,45638,0,45638,182551,0,55678.100000000006,79866.25,182551,511142.8,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Dutsin-Ma,2010,36761,Endemic,2015.0,2.0,2017,2017,Annual,178098,166593,93.54007344,1,1,1,1,4,0,ANGA0379536761,0.0,0.0,1.4344284377520065,0.0,2.8
328,Katsina,Faskari,52729,0,52729,210917,0,64329.7,92276.25,210917,590567.6,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Faskari,2011,36762,Endemic,2015.0,2.0,2017,2017,Annual,205772,183425,89.13992186,1,1,1,1,3,0,ANGA0379536762,0.0,0.0,1.4344268665950564,0.0,2.8
329,Katsina,Funtua,60674,60674,0,0,0,28031.190000000002,0.0,0,0.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Funtua,2012,36763,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536763,0.0,0.0,0.0,0.0,0.0
330,Katsina,Ingawa,45660,0,45660,182639,0,21094.920000000002,0.0,182639,511389.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Ingawa,2013,36764,Endemic,2015.0,2.0,2017,2017,Annual,0,0,0.0,0,0,0,0,4,0,ANGA0379536764,0.0,0.0,0.0,0.0,2.8
331,Katsina,Jibia,45658,45658,0,182634,0,21094.260000000002,0.0,182634,511375.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Jibia,2014,36765,Endemic,2015.0,2.0,2017,2017,Annual,178179,149320,83.80336628,1,1,1,1,3,0,ANGA0379536765,4.000043803933593,0.0,0.0,0.0,2.8
332,Katsina,Kafur,54571,54571,0,0,0,66577.0,95500.0,0,0.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kafur,2015,36766,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536766,0.0,0.0,1.434429307418478,0.0,0.0
333,Katsina,Kaita,49600,49600,0,198399,0,60511.8,86800.0,198399,555517.2,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kaita,2016,36767,Endemic,2015.0,2.0,2017,2017,Annual,193560,222388,114.8935731,1,1,1,1,4,0,ANGA0379536767,3.9999798387096774,0.0,1.4344309704884006,0.0,2.8
334,Katsina,Kankara,66098,66098,0,264394,0,80640.20000000001,115672.5,264394,740303.2,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kankara,2017,36768,Endemic,2015.0,2.0,2017,2017,Annual,257945,213809,82.88937564,1,1,1,1,4,0,ANGA0379536768,4.0000302581016065,0.0,1.4344272459641716,0.0,2.8
335,Katsina,Kankia,40732,40732,0,162929,0,49693.3,71281.25,162929,456201.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kankia,2018,36769,Endemic,2015.0,2.0,2017,2017,Annual,158956,167701,105.50152240000001,1,1,1,1,3,0,ANGA0379536769,4.0000245507217915,0.0,1.4344237553151027,0.0,2.8
336,Katsina,Katsina,85658,85658,0,342634,0,104503.4,149902.5,342634,959375.2,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Katsina,2019,36770,Endemic,2015.0,2.0,2017,2017,Annual,334277,260454,77.91562088,1,1,1,1,3,0,ANGA0379536770,4.000023348665624,0.0,1.4344270138579225,0.0,2.8
337,Katsina,Kurfi,31627,31627,0,126506,0,14611.41,0.0,126506,354216.8,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kurfi,2020,36771,Endemic,2015.0,2.0,2017,2017,Annual,123421,114209,92.53611622,1,1,1,1,3,0,ANGA0379536771,3.999936762892465,0.0,0.0,0.0,2.8
338,Katsina,Kusada,26701,26701,0,106803,0,32574.9,46726.25,106803,299048.39999999997,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kusada,2021,36772,Endemic,2015.0,2.0,2017,2017,Annual,104197,108567,104.1939787,1,1,1,1,3,0,ANGA0379536772,3.999962548219168,0.0,1.434424971373665,0.0,2.8
339,Katsina,Mani,47600,47600,0,190400,0,58072.0,83300.0,190400,533120.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Mani,2024,36775,Endemic,2015.0,2.0,2017,2017,Annual,185756,199540,107.4204871,1,1,1,1,3,0,ANGA0379536775,4.0,0.0,1.4344262295081966,0.0,2.8
340,Katsina,Mashi,46569,46569,0,186277,0,21515.010000000002,0.0,186277,521575.6,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Mashi,2025,36776,Endemic,2015.0,2.0,2017,2017,Annual,181734,151269,83.23648849,1,1,1,1,3,0,ANGA0379536776,4.000021473512422,0.0,0.0,0.0,2.8
341,Katsina,Matazu,31020,31020,0,124080,0,37844.4,54285.0,124080,347424.0,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Matazu,2026,36777,Endemic,2015.0,2.0,2017,2017,Annual,121052,110023,90.88903942,1,1,1,1,3,0,ANGA0379536777,4.0,0.0,1.4344262295081966,0.0,2.8
342,Katsina,Musawa,46187,46187,0,184749,0,56348.4,80827.5,184749,517297.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Musawa,2027,36778,Endemic,2015.0,2.0,2017,2017,Annual,180243,163034,90.45233379,1,1,1,1,3,0,ANGA0379536778,4.00002165111395,0.0,1.4344240475328491,0.0,2.8
343,Katsina,Rimi,41354,41354,0,165415,0,50451.5,72368.75,165415,463161.99999999994,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Rimi,2028,36779,Endemic,2015.0,2.0,2017,2017,Annual,161380,156258,96.82612467,1,1,1,1,4,0,ANGA0379536779,3.9999758185423415,0.0,1.4344221678245443,0.0,2.8
344,Katsina,Sabuwa,36594,36594,0,146378,0,16906.56,0.0,146378,409858.39999999997,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Sabuwa,2029,36780,Endemic,2015.0,2.0,2017,2017,Annual,142808,126584,88.63929192,1,1,1,1,3,0,ANGA0379536780,4.000054653768378,0.0,0.0,0.0,2.8
345,Katsina,Safana,49432,49432,0,197729,0,60307.3,86506.25,197729,553641.2,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Safana,2030,36781,Endemic,2015.0,2.0,2017,2017,Annual,192908,162062,84.0099944,1,1,1,1,4,0,ANGA0379536781,4.000020229810649,0.0,1.4344241907696083,0.0,2.8
346,Katsina,Sandamu,36927,36927,0,147709,0,17060.34,0.0,147709,413585.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Sandamu,2031,36782,Endemic,2015.0,2.0,2017,2017,Annual,144106,126724,87.93804561,1,1,1,1,3,0,ANGA0379536782,4.000027080456035,0.0,0.0,0.0,2.8
347,Katsina,Zango,41622,41622,0,166489,0,0.0,0.0,166489,466169.19999999995,0.0,0.0,Katsina,7831319.0,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Zango,2032,36783,Endemic,2015.0,2.0,2017,2017,Annual,162429,135778,83.59221568,1,1,1,1,2,0,ANGA0379536783,4.00002402575561,0.0,0.0,0.0,2.8
348,Kebbi,Argungu,52581,52581,0,210323,0,210323.0,184032.5,210323,588904.3999999999,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Argungu,2035,36786,Endemic,2015.0,2.0,2017,2017,Annual,205194,204028,99.43175726,1,1,1,1,2,0,ANGA0379636786,3.999980981723436,0.0,0.8749994056760316,0.0,2.7999999999999994
349,Kebbi,Augie,31548,31548,0,126191,0,126191.0,110417.5,126191,353334.8,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Augie,2036,36787,Endemic,2015.0,2.0,2017,2017,Annual,123112,118276,96.07186952,1,1,1,1,4,0,ANGA0379636787,3.9999683022695574,0.0,0.8750029716857779,0.0,2.8
350,Kebbi,Bagudo,63967,0,63967,255869,0,78040.0,111942.5,255869,716433.2,29525.670248749986,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Bagudo,2037,36788,Endemic,2015.0,2.0,2017,2017,Annual,249629,237878,95.29261424,1,1,1,1,2,0,ANGA0379636788,0.0,0.0,1.4344246540235777,0.0,2.8
351,Kebbi,Birnin Kebbi,72199,72199,0,288796,0,88082.9,126348.75,288796,808628.7999999999,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Birnin Kebbi,2038,36789,Endemic,2016.0,1.0,2017,2017,Annual,281752,237285,84.2176808,1,1,1,1,3,0,ANGA0379636789,4.0,0.0,1.434429951784058,0.0,2.8
352,Kebbi,Bunza,32670,32670,0,130681,0,15093.54,0.0,130681,365906.8,22920.45391124999,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Bunza,2039,36790,Endemic,2016.0,1.0,2017,2017,Annual,127494,117002,91.77059313,1,1,1,1,3,0,ANGA0379636790,4.000030609121518,0.0,0.0,0.0,2.8
353,Kebbi,Dandi,38806,0,38806,155225,0,47343.7,67911.25,155225,434630.0,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Dandi,2040,36791,Endemic,2011.0,5.0,2017,2017,Annual,151439,137833,91.0155244,1,1,1,1,2,0,ANGA0379636791,0.0,0.0,1.4344305578144505,0.0,2.8
354,Kebbi,Fakai,32603,32603,0,130414,0,39776.3,57056.25,130414,365159.19999999995,7092.660109999997,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Fakai,2041,36792,Endemic,2010.0,7.0,2017,2017,Annual,127232,127829,100.46922159999998,1,1,1,1,0,0,ANGA0379636792,4.000061344048094,0.0,1.434428290213016,0.0,2.8
355,Kebbi,Gwandu,40621,40621,0,162483,0,49557.3,71086.25,162483,454952.39999999997,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Gwandu,2042,36793,Endemic,2016.0,1.0,2017,2017,Annual,158520,147341,92.94789301,1,1,1,1,3,0,ANGA0379636793,3.999975382191477,0.0,1.4344254025138576,0.0,2.8
356,Kebbi,Jega,52007,52007,0,208029,0,63448.8,91012.5,208029,582481.2,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Jega,2043,36794,Endemic,2016.0,1.0,2017,2017,Annual,202956,201078,99.07467628,1,1,1,1,3,0,ANGA0379636794,4.000019228180822,0.0,1.4344242917123728,0.0,2.8
357,Kebbi,Kalgo,22972,22972,0,91886,0,10612.800000000001,0.0,91886,257280.8,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Kalgo,2044,36795,Endemic,2016.0,1.0,2017,2017,Annual,89645,78812,87.91566735,1,1,1,1,3,0,ANGA0379636795,3.999912937489117,0.0,0.0,0.0,2.8
358,Kebbi,Koko/Besse,41585,41585,0,166341,0,50733.9,72773.75,166341,465754.8,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Koko/Besse,2045,36796,Endemic,2016.0,1.0,2017,2017,Annual,162284,154559,95.23982648,1,1,1,1,4,0,ANGA0379636796,4.00002404713238,0.0,1.434420574803041,0.0,2.8
359,Kebbi,Maiyama,47256,47256,0,189023,0,57652.0,82697.5,189023,529264.4,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Maiyama,2046,36797,Endemic,2016.0,1.0,2017,2017,Annual,184412,164378,89.13628179999999,1,1,1,1,3,0,ANGA0379636797,3.9999788386659896,0.0,1.4344255186290156,0.0,2.8000000000000003
360,Kebbi,Sakaba,24191,24191,0,96764,0,11176.11,0.0,96764,270939.2,40538.19069593748,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Sakaba,2048,36799,Endemic,2010.0,7.0,2017,2017,Annual,94404,91000,96.39422058,1,1,1,1,0,0,ANGA0379636799,4.0,0.0,0.0,0.0,2.8000000000000003
361,Kebbi,Shanga,34199,34199,0,136798,0,41723.3,59848.75,136798,383034.39999999997,136798.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Shanga,2049,36800,Endemic,2010.0,7.0,2017,2017,Annual,133462,126202,94.56024936,1,1,1,1,0,0,ANGA0379636800,4.000058481242141,0.0,1.4344203358794725,0.0,2.8
362,Kebbi,Suru,40409,40409,0,161634,0,49298.4,70715.0,161634,452575.19999999995,149574.59413249994,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Suru,2050,36801,Endemic,2015.0,2.0,2017,2017,Annual,157692,138000,87.51236588,1,1,1,1,2,0,ANGA0379636801,3.999950506075379,0.0,1.4344278921831135,0.0,2.8
363,Kebbi,Wasagu/Danko,71334,71334,0,285335,0,87027.1,124833.75,285335,798938.0,62542.03838281249,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Wasagu/Danko,2051,36802,Endemic,2010.0,7.0,2017,2017,Annual,278375,276000,99.14683431,1,1,1,1,1,0,ANGA0379636802,3.999985981439426,0.0,1.4344238748619682,0.0,2.8
364,Kebbi,Yauri,26838,26838,0,107351,0,32742.1,46966.25,107351,300582.8,0.0,0.0,Kebbi,4440050.0,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Yauri,2052,36803,Endemic,2010.0,7.0,2017,2017,Annual,104732,102000,97.39143719,1,1,1,1,0,0,ANGA0379636803,3.999962739399359,0.0,1.4344299846375157,0.0,2.8
