"WHO_region","Country","ISO2","Country_ID","ADMIN1_NAME","ADMIN1_ID","IU_Name","District_ID","IU_ID","Endemicity","start_year","end_year","Period","TargetPop","Rnd","PopReq","PopTreat","Cov","MDA","EffMDA","MDA_n","EffMDA_n","MappingGap","TtoNeeds","Composite_IU_ID"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Malam Madori",1925,36676,"Low endemicity",2017,2017,"Annual","SAC",1,59301,55844,94.1704187113202,1,1,1,1,0,1,"ANGA0379236676"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Malam Madori",1925,36676,"Low endemicity",2017,2017,"Annual","Total",1,59301,56078,94.5650157670191,1,1,1,1,0,1,"ANGA0379236676"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Miga",1926,36677,"Moderate endemicity",2017,2017,"Annual","Adults",1,17524,634,3.61789545765807,1,0,1,0,0,1,"ANGA0379236677"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Miga",1926,36677,"Moderate endemicity",2017,2017,"Annual","SAC",1,47181,45266,95.9411627561942,1,1,1,1,0,1,"ANGA0379236677"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Miga",1926,36677,"Moderate endemicity",2017,2017,"Annual","Total",1,64705,45900,70.9373309636041,1,0,1,0,0,1,"ANGA0379236677"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Ringim",1927,36678,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379236678"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Ringim",1927,36678,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379236678"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Ringim",1927,36678,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379236678"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Roni",1928,36679,"Moderate endemicity",2017,2017,"Annual","Adults",1,53095,233,0.438836048592146,1,0,1,0,0,1,"ANGA0379236679"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Roni",1928,36679,"Moderate endemicity",2017,2017,"Annual","SAC",1,28589,23741,83.0424289062227,1,1,1,1,0,1,"ANGA0379236679"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Roni",1928,36679,"Moderate endemicity",2017,2017,"Annual","Total",1,28589,23974,83.8574276819756,1,1,1,1,0,1,"ANGA0379236679"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Sule Tankar-Kar",1929,36680,"Moderate endemicity",2017,2017,"Annual","Adults",1,17855,115,0.644077289274713,1,0,1,0,0,1,"ANGA0379236680"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Sule Tankar-Kar",1929,36680,"Moderate endemicity",2017,2017,"Annual","SAC",1,48072,40726,84.7187552005325,1,1,1,1,0,1,"ANGA0379236680"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Sule Tankar-Kar",1929,36680,"Moderate endemicity",2017,2017,"Annual","Total",1,65927,40841,61.9488221821105,1,0,1,0,0,1,"ANGA0379236680"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Taura",1930,36681,"Low endemicity",2017,2017,"Annual","Adults",1,89896,639,0.710821393610394,1,0,1,0,0,1,"ANGA0379236681"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Taura",1930,36681,"Low endemicity",2017,2017,"Annual","SAC",1,48406,47892,98.9381481634508,1,1,1,1,0,1,"ANGA0379236681"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Taura",1930,36681,"Low endemicity",2017,2017,"Annual","Total",1,48406,48531,100.258232450523,1,1,1,1,0,1,"ANGA0379236681"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Yan-Kwashi",1931,36682,"Low endemicity",2017,2017,"Annual","Adults",1,65335,209,0.319889798729624,1,0,1,0,0,1,"ANGA0379236682"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Yan-Kwashi",1931,36682,"Low endemicity",2017,2017,"Annual","SAC",1,35180,34899,99.201250710631,1,1,1,1,0,1,"ANGA0379236682"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Yan-Kwashi",1931,36682,"Low endemicity",2017,2017,"Annual","Total",1,35180,35108,99.7953382603752,1,1,1,1,0,1,"ANGA0379236682"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Birnin-Gwari",1932,36683,"Moderate endemicity",2017,2017,"Annual","Adults",1,34437,8,0.0232308273078375,1,0,1,0,0,1,"ANGA0379336683"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Birnin-Gwari",1932,36683,"Moderate endemicity",2017,2017,"Annual","SAC",1,92714,87971,94.8842677481287,1,1,1,1,0,1,"ANGA0379336683"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Birnin-Gwari",1932,36683,"Moderate endemicity",2017,2017,"Annual","Total",1,127151,87979,69.1925348601269,1,0,1,0,0,1,"ANGA0379336683"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Chikun",1933,36684,"Moderate endemicity",2017,2017,"Annual","Adults",1,50250,32,0.063681592039801,1,0,1,0,0,1,"ANGA0379336684"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Chikun",1933,36684,"Moderate endemicity",2017,2017,"Annual","SAC",1,135289,123478,91.269800205486,1,1,1,1,0,1,"ANGA0379336684"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Chikun",1933,36684,"Moderate endemicity",2017,2017,"Annual","Total",1,185539,123510,66.5682147688626,1,0,1,0,0,1,"ANGA0379336684"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Giwa",1934,36685,"Moderate endemicity",2017,2017,"Annual","Adults",1,39085,6696,17.1318920301906,1,0,1,0,0,1,"ANGA0379336685"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Giwa",1934,36685,"Moderate endemicity",2017,2017,"Annual","SAC",1,105229,85423,81.178192323409,1,1,1,1,0,1,"ANGA0379336685"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Giwa",1934,36685,"Moderate endemicity",2017,2017,"Annual","Total",1,144314,92119,63.8323378189226,1,0,1,0,0,1,"ANGA0379336685"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Ikara",1936,36687,"Moderate endemicity",2017,2017,"Annual","Adults",1,26463,0,0,0,0,0,0,0,1,"ANGA0379336687"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Ikara",1936,36687,"Moderate endemicity",2017,2017,"Annual","SAC",1,71245,68647,96.3534283107586,1,1,1,1,0,1,"ANGA0379336687"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Ikara",1936,36687,"Moderate endemicity",2017,2017,"Annual","Total",1,97708,68647,70.2572972530397,1,0,1,0,0,1,"ANGA0379336687"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jaba",1937,36688,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336688"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jaba",1937,36688,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336688"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jaba",1937,36688,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336688"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jema'A",1938,36689,"Moderate endemicity",2017,2017,"Annual","Adults",1,38035,11359,29.864598396214,1,0,1,0,0,1,"ANGA0379336689"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jema'A",1938,36689,"Moderate endemicity",2017,2017,"Annual","SAC",1,102403,77442,75.6247375565169,1,1,1,1,0,1,"ANGA0379336689"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jema'A",1938,36689,"Moderate endemicity",2017,2017,"Annual","Total",1,140438,88801,63.2314615702303,1,0,1,0,0,1,"ANGA0379336689"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kachia",1939,36690,"Moderate endemicity",2017,2017,"Annual","Adults",1,33333,8162,24.4862448624486,1,0,1,0,0,1,"ANGA0379336690"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kachia",1939,36690,"Moderate endemicity",2017,2017,"Annual","SAC",1,89743,96836,107.9036805099,1,1,1,1,0,1,"ANGA0379336690"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kachia",1939,36690,"Moderate endemicity",2017,2017,"Annual","Total",1,123076,104998,85.3115148363613,1,1,1,1,0,1,"ANGA0379336690"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaduna North",1940,36691,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336691"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaduna North",1940,36691,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336691"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaduna North",1940,36691,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336691"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaduna South",1941,36692,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336692"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaduna South",1941,36692,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336692"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaduna South",1941,36692,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336692"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kagarko",1942,36693,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336693"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kagarko",1942,36693,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336693"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kagarko",1942,36693,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336693"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kajuru Gwagwada",1943,36694,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336694"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kajuru Gwagwada",1943,36694,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336694"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kajuru Gwagwada",1943,36694,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336694"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaura",1944,36695,"Moderate endemicity",2017,2017,"Annual","Adults",1,23199,786,3.3880770722876,1,0,1,0,0,1,"ANGA0379336695"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaura",1944,36695,"Moderate endemicity",2017,2017,"Annual","SAC",1,62458,46163,73.9104678343847,1,0,1,0,0,1,"ANGA0379336695"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kaura",1944,36695,"Moderate endemicity",2017,2017,"Annual","Total",1,85657,46949,54.8104649941044,1,0,1,0,0,1,"ANGA0379336695"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kauru",1945,36696,"Moderate endemicity",2017,2017,"Annual","Adults",1,30372,0,0,0,0,0,0,0,1,"ANGA0379336696"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kauru",1945,36696,"Moderate endemicity",2017,2017,"Annual","SAC",1,81772,78218,95.6537690162892,1,1,1,1,0,1,"ANGA0379336696"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kauru",1945,36696,"Moderate endemicity",2017,2017,"Annual","Total",1,112144,78218,69.7478242259951,1,0,1,0,0,1,"ANGA0379336696"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kubau",1946,36697,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336697"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kubau",1946,36697,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336697"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kubau",1946,36697,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336697"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kudan",1947,36698,"Moderate endemicity",2017,2017,"Annual","Adults",1,18966,0,0,0,0,0,0,0,1,"ANGA0379336698"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kudan",1947,36698,"Moderate endemicity",2017,2017,"Annual","SAC",1,51064,49645,97.2211342628858,1,1,1,1,0,1,"ANGA0379336698"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Kudan",1947,36698,"Moderate endemicity",2017,2017,"Annual","Total",1,70030,49645,70.8910466942739,1,0,1,0,0,1,"ANGA0379336698"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Lere",1948,36699,"Low endemicity",2017,2017,"Annual","Adults",1,225946,256,0.113301408301098,1,0,1,0,0,1,"ANGA0379336699"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Lere",1948,36699,"Low endemicity",2017,2017,"Annual","SAC",1,121663,105512,86.7248054050944,1,1,1,1,0,1,"ANGA0379336699"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Lere",1948,36699,"Low endemicity",2017,2017,"Annual","Total",1,121663,105768,86.9352227053418,1,1,1,1,0,1,"ANGA0379336699"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Makarfi",1949,36700,"Moderate endemicity",2017,2017,"Annual","Adults",1,19958,1393,6.97965728028861,1,0,1,0,0,1,"ANGA0379336700"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Makarfi",1949,36700,"Moderate endemicity",2017,2017,"Annual","SAC",1,53733,49365,91.8709173133828,1,1,1,1,0,1,"ANGA0379336700"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Makarfi",1949,36700,"Moderate endemicity",2017,2017,"Annual","Total",1,73691,50758,68.8795103879714,1,0,1,0,0,1,"ANGA0379336700"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sabon-Gari",1950,36701,"Moderate endemicity",2017,2017,"Annual","Adults",1,39146,0,0,0,0,0,0,0,1,"ANGA0379336701"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sabon-Gari",1950,36701,"Moderate endemicity",2017,2017,"Annual","SAC",1,105392,92031,87.3225671777744,1,1,1,1,0,1,"ANGA0379336701"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sabon-Gari",1950,36701,"Moderate endemicity",2017,2017,"Annual","Total",1,144538,92031,63.6725290235094,1,0,1,0,0,1,"ANGA0379336701"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sanga",1951,36702,"Moderate endemicity",2017,2017,"Annual","Adults",1,20378,8672,42.5556973206399,1,0,1,0,0,1,"ANGA0379336702"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sanga",1951,36702,"Moderate endemicity",2017,2017,"Annual","SAC",1,54863,44431,80.9853635419135,1,1,1,1,0,1,"ANGA0379336702"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sanga",1951,36702,"Moderate endemicity",2017,2017,"Annual","Total",1,75241,53103,70.5772118924523,1,0,1,0,0,1,"ANGA0379336702"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Soba",1952,36703,"Moderate endemicity",2017,2017,"Annual","Adults",1,40019,13082,32.6894725005622,1,0,1,0,0,1,"ANGA0379336703"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Soba",1952,36703,"Moderate endemicity",2017,2017,"Annual","SAC",1,107743,91203,84.6486546689808,1,1,1,1,0,1,"ANGA0379336703"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Soba",1952,36703,"Moderate endemicity",2017,2017,"Annual","Total",1,147762,104285,70.5763322099051,1,0,1,0,0,1,"ANGA0379336703"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zangon Kataf",1953,36704,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379336704"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zangon Kataf",1953,36704,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379336704"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zangon Kataf",1953,36704,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379336704"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zaria",1954,36705,"Moderate endemicity",2017,2017,"Annual","Adults",1,55701,689,1.23696163444103,1,0,1,0,0,1,"ANGA0379336705"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zaria",1954,36705,"Moderate endemicity",2017,2017,"Annual","SAC",1,149965,142831,95.2428900076684,1,1,1,1,0,1,"ANGA0379336705"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zaria",1954,36705,"Moderate endemicity",2017,2017,"Annual","Total",1,205666,143520,69.7830462983673,1,0,1,0,0,1,"ANGA0379336705"
"AFRO","Nigeria","NG",34,"Kano",473,"Ajingi",1955,36706,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436706"
"AFRO","Nigeria","NG",34,"Kano",473,"Ajingi",1955,36706,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436706"
"AFRO","Nigeria","NG",34,"Kano",473,"Ajingi",1955,36706,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436706"
"AFRO","Nigeria","NG",34,"Kano",473,"Albasu",1956,36707,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436707"
"AFRO","Nigeria","NG",34,"Kano",473,"Albasu",1956,36707,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436707"
"AFRO","Nigeria","NG",34,"Kano",473,"Albasu",1956,36707,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436707"
"AFRO","Nigeria","NG",34,"Kano",473,"Bagwai",1957,36708,"Moderate endemicity",2017,2017,"Annual","Adults",1,22222,4954,22.2932229322293,1,0,1,0,0,1,"ANGA0379436708"
"AFRO","Nigeria","NG",34,"Kano",473,"Bagwai",1957,36708,"Moderate endemicity",2017,2017,"Annual","SAC",1,59827,34114,57.0210774399519,1,0,1,0,0,1,"ANGA0379436708"
"AFRO","Nigeria","NG",34,"Kano",473,"Bagwai",1957,36708,"Moderate endemicity",2017,2017,"Annual","Total",1,82049,39068,47.6154493046838,1,0,1,0,0,1,"ANGA0379436708"
"AFRO","Nigeria","NG",34,"Kano",473,"Bebeji",1958,36709,"Moderate endemicity",2017,2017,"Annual","Adults",1,25771,4649,18.0396569787746,1,0,1,0,0,1,"ANGA0379436709"
"AFRO","Nigeria","NG",34,"Kano",473,"Bebeji",1958,36709,"Moderate endemicity",2017,2017,"Annual","SAC",1,69384,61736,88.9772858295861,1,1,1,1,0,1,"ANGA0379436709"
"AFRO","Nigeria","NG",34,"Kano",473,"Bebeji",1958,36709,"Moderate endemicity",2017,2017,"Annual","Total",1,95155,66385,69.7651200672587,1,0,1,0,0,1,"ANGA0379436709"
"AFRO","Nigeria","NG",34,"Kano",473,"Bichi",1959,36710,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436710"
"AFRO","Nigeria","NG",34,"Kano",473,"Bichi",1959,36710,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436710"
"AFRO","Nigeria","NG",34,"Kano",473,"Bichi",1959,36710,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436710"
"AFRO","Nigeria","NG",34,"Kano",473,"Bunkure",1960,36711,"Moderate endemicity",2017,2017,"Annual","Adults",1,23319,4100,17.5822290835799,1,0,1,0,0,1,"ANGA0379436711"
"AFRO","Nigeria","NG",34,"Kano",473,"Bunkure",1960,36711,"Moderate endemicity",2017,2017,"Annual","SAC",1,62783,35210,56.0820604303713,1,0,1,0,0,1,"ANGA0379436711"
"AFRO","Nigeria","NG",34,"Kano",473,"Bunkure",1960,36711,"Moderate endemicity",2017,2017,"Annual","Total",1,86102,39310,45.6551531904021,1,0,1,0,0,1,"ANGA0379436711"
"AFRO","Nigeria","NG",34,"Kano",473,"Dala",1961,36712,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436712"
"AFRO","Nigeria","NG",34,"Kano",473,"Dala",1961,36712,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436712"
"AFRO","Nigeria","NG",34,"Kano",473,"Dala",1961,36712,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436712"
"AFRO","Nigeria","NG",34,"Kano",473,"Dambatta",1962,36713,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436713"
"AFRO","Nigeria","NG",34,"Kano",473,"Dambatta",1962,36713,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436713"
"AFRO","Nigeria","NG",34,"Kano",473,"Dambatta",1962,36713,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436713"
"AFRO","Nigeria","NG",34,"Kano",473,"Dawakin-Tofa",1964,36714,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436714"
"AFRO","Nigeria","NG",34,"Kano",473,"Dawakin-Tofa",1964,36714,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436714"
"AFRO","Nigeria","NG",34,"Kano",473,"Dawakin-Tofa",1964,36714,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436714"
"AFRO","Nigeria","NG",34,"Kano",473,"Dawakin-Kudu",1963,36715,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436715"
"AFRO","Nigeria","NG",34,"Kano",473,"Dawakin-Kudu",1963,36715,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436715"
"AFRO","Nigeria","NG",34,"Kano",473,"Dawakin-Kudu",1963,36715,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436715"
"AFRO","Nigeria","NG",34,"Kano",473,"Doguwa",1965,36716,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436716"
"AFRO","Nigeria","NG",34,"Kano",473,"Doguwa",1965,36716,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436716"
"AFRO","Nigeria","NG",34,"Kano",473,"Doguwa",1965,36716,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436716"
"AFRO","Nigeria","NG",34,"Kano",473,"Fagge",1966,36717,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436717"
"AFRO","Nigeria","NG",34,"Kano",473,"Fagge",1966,36717,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436717"
"AFRO","Nigeria","NG",34,"Kano",473,"Fagge",1966,36717,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436717"
"AFRO","Nigeria","NG",34,"Kano",473,"Gabasawa",1967,36718,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436718"
"AFRO","Nigeria","NG",34,"Kano",473,"Gabasawa",1967,36718,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436718"
"AFRO","Nigeria","NG",34,"Kano",473,"Gabasawa",1967,36718,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436718"
"AFRO","Nigeria","NG",34,"Kano",473,"Garko",1968,36719,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436719"
"AFRO","Nigeria","NG",34,"Kano",473,"Garko",1968,36719,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436719"
"AFRO","Nigeria","NG",34,"Kano",473,"Garko",1968,36719,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436719"
"AFRO","Nigeria","NG",34,"Kano",473,"Garun-Malam",1969,36720,"Moderate endemicity",2017,2017,"Annual","Adults",1,15896,1309,8.23477604428787,1,0,1,0,0,1,"ANGA0379436720"
"AFRO","Nigeria","NG",34,"Kano",473,"Garun-Malam",1969,36720,"Moderate endemicity",2017,2017,"Annual","SAC",1,42798,40985,95.7638207392869,1,1,1,1,0,1,"ANGA0379436720"
"AFRO","Nigeria","NG",34,"Kano",473,"Garun-Malam",1969,36720,"Moderate endemicity",2017,2017,"Annual","Total",1,58694,42294,72.0584727570109,1,0,1,0,0,1,"ANGA0379436720"
"AFRO","Nigeria","NG",34,"Kano",473,"Gaya",1970,36721,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436721"
"AFRO","Nigeria","NG",34,"Kano",473,"Gaya",1970,36721,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436721"
"AFRO","Nigeria","NG",34,"Kano",473,"Gaya",1970,36721,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436721"
"AFRO","Nigeria","NG",34,"Kano",473,"Gezawa",1971,36722,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436722"
"AFRO","Nigeria","NG",34,"Kano",473,"Gezawa",1971,36722,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436722"
"AFRO","Nigeria","NG",34,"Kano",473,"Gezawa",1971,36722,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436722"
"AFRO","Nigeria","NG",34,"Kano",473,"Gwale",1972,36723,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0379436723"
"AFRO","Nigeria","NG",34,"Kano",473,"Gwale",1972,36723,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0379436723"
"AFRO","Nigeria","NG",34,"Kano",473,"Gwale",1972,36723,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0379436723"
"AFRO","Nigeria","NG",34,"Kano",473,"Gwarzo",1973,36724,"Moderate endemicity",2017,2017,"Annual","Adults",1,25106,3047,12.1365410658807,1,0,1,0,0,1,"ANGA0379436724"
"AFRO","Nigeria","NG",34,"Kano",473,"Gwarzo",1973,36724,"Moderate endemicity",2017,2017,"Annual","SAC",1,67594,53600,79.2969790218067,1,1,1,1,0,1,"ANGA0379436724"
